gene_id,gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000204389.10,HSPA1A,1.4119885702118047,7.672713909761162,13.236876047116429,4.890390774431059e-14,5.400304149687267e-10,21.754179622734206
ENSG00000087074.9,PPP1R15A,-1.3480003179492162,4.88589000751445,-13.107757056924546,6.287831576744795e-14,5.400304149687267e-10,21.320192575719666
ENSG00000143878.10,RHOB,-0.8702115541513671,6.03868186181241,-10.370514100896463,2.023877068402629e-11,1.1588045467983986e-7,16.05062565536586
ENSG00000255717.10,SNHG1,-1.10772797497423,4.4467930844203245,-10.092725938949087,3.8267604009252087e-11,1.6433065851673078e-7,15.36064575980026
ENSG00000189431.8,RASSF10,0.9571584022818406,3.8552287100289337,9.7727494084702,8.069697390345744e-11,2.772263841479377e-7,14.36683971369164
ENSG00000204388.7,HSPA1B,1.3444951651431207,6.873045042519089,9.682310546066576,1.1167339793543877e-10,3.19702326056172e-7,14.414489273515969
ENSG00000006327.14,TNFRSF12A,-1.0995140397445673,6.420555264804625,-9.287264273043892,2.56788001629483e-10,6.301210719985184e-7,13.614086998675651
ENSG00000198517.10,MAFK,-1.0323949127149143,5.693970086096624,-8.952020989891551,5.815300303318633e-10,1.1798369905024238e-6,12.822089243150229
ENSG00000086061.16,DNAJA1,0.7071254564071012,8.762420610851345,8.927194387691515,6.181832051302214e-10,1.1798369905024238e-6,12.771804533108723
ENSG00000126803.10,HSPA2,1.030725039242137,7.224639514831071,8.818259636873753,8.091113687891234e-10,1.318707387039819e-6,12.508025877708107
ENSG00000077150.21,NFKB2,-1.0052354257226144,5.85336157256077,-8.78892059840039,8.701736961914931e-10,1.318707387039819e-6,12.429335456314497
ENSG00000147162.15,OGT,0.9740938150336722,6.176047795551887,8.756012802530728,9.442901906622963e-10,1.318707387039819e-6,12.352998481315348
ENSG00000113739.11,STC2,-1.052810593695962,5.298645808763061,-8.733761244291635,9.98032021395916e-10,1.318707387039819e-6,12.297934611196997
ENSG00000101255.13,TRIB3,-1.6774189588257216,6.3383034256740665,-8.951935406464056,1.4966267369670496e-9,1.7770776481597425e-6,11.956757052147784
ENSG00000077092.20,RARB,0.7608579167830537,4.902782223478575,8.557233343598352,1.5518521699013876e-9,1.7770776481597425e-6,11.827167243572429
ENSG00000101265.16,RASSF2,0.6552916072981749,6.082725735096872,8.488318725684941,1.8457374321600287e-9,1.9788849891824156e-6,11.70407008565881
ENSG00000108984.16,MAP2K6,0.9263308745923806,6.012286896616736,8.464812565312007,1.958493614490369e-9,1.9788849891824156e-6,11.649057842155363
ENSG00000167716.19,WDR81,0.7287381858848985,4.865285382454818,8.304102941931186,2.943213526519217e-9,2.8086432636122553e-6,11.228642056459883
ENSG00000138166.6,DUSP5,-0.7876175135278675,5.878546821386306,-8.27121011933752,3.200419646944146e-9,2.893347803976821e-6,11.173590500265375
ENSG00000112715.26,VEGFA,-0.5520045214436909,5.521370376411992,-8.247432634974427,3.4005299344151224e-9,2.920545134172428e-6,11.112152974095956
ENSG00000157514.18,TSC22D3,-1.184815884104275,3.727446087604286,-8.179064872604995,4.05001922785646e-9,3.3127228703281145e-6,10.842130909810024
ENSG00000165030.5,NFIL3,-0.7135388598639375,4.3094209702868875,-8.144016630526345,4.4307047327296586e-9,3.4593734179135156e-6,10.827666687104095
ENSG00000165376.12,CLDN2,1.0630609413227308,5.576306178006493,8.119247554355267,4.721574277702534e-9,3.526194842091149e-6,10.79211114703365
ENSG00000104980.8,TIMM44,-0.7215956014501725,4.5637138479300114,-8.098909108988765,4.974926805471711e-9,3.5605965723994824e-6,10.726785450448226
ENSG00000184575.12,XPOT,-0.8172263204121955,8.010349407928357,-7.99564881691904,6.4921400735947185e-9,4.448716230683029e-6,10.484648007130803
ENSG00000148730.7,EIF4EBP2,0.5007513254594735,6.8050116851417215,7.981511154945319,6.7338081153728086e-9,4.448716230683029e-6,10.450624200476005
ENSG00000233016.10,SNHG7,-0.7949317123454569,4.329003372998721,-7.958387076147923,7.149020145676068e-9,4.548100705269549e-6,10.377570249873834
ENSG00000177706.9,FAM20C,0.7683541859248493,4.56456571766398,7.887029774793397,8.602374104542007e-9,5.277249285489931e-6,10.191953829944616
ENSG00000232956.11,SNHG15,-1.3143083974651755,2.920572681830942,-7.83566424088333,9.832043564149677e-9,5.8236211138413446e-6,9.941286923161027
ENSG00000175130.7,MARCKSL1,0.7338471727337446,5.211510894006919,7.727103556667536,1.3054110640101108e-8,7.474348615500559e-6,9.804776911161735
ENSG00000126945.9,HNRNPH2,0.49396590616498626,6.725795540968393,7.714573193567129,1.3489528743792937e-8,7.474504362326816e-6,9.773898795138305
ENSG00000196743.9,GM2A,0.7830354406902402,5.584903185933389,7.6564517152695295,1.5710908576149833e-8,7.97912778981145e-6,9.630225629853857
ENSG00000105939.14,ZC3HAV1,0.7616071433472974,6.962676791981119,7.650945788282705,1.593977593804556e-8,7.97912778981145e-6,9.610752967906429
ENSG00000196756.16,SNHG17,-1.0080701625712907,5.306051669140921,-7.643219410746767,1.626667567836367e-8,7.97912778981145e-6,9.596578767623681
ENSG00000109321.11,AREG,-1.1119344508331315,4.761017384028522,-7.658666161454229,1.64742539035822e-8,7.97912778981145e-6,9.587588649845785
ENSG00000153879.9,CEBPG,-0.780416932582454,6.862561226428829,-7.624478265310111,1.708824463148707e-8,7.97912778981145e-6,9.541884971599682
