gene_id,gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000136381.13,IREB2,-4.797972295414309,6.243369461996161,-27.20171792147499,4.046145307284977e-22,6.950063794323404e-18,38.98573007700318
ENSG00000157600.13,TMEM164,-1.8597413314617413,6.474848506862777,-25.083074539038197,1.225492868254633e-21,1.0525145499004915e-17,38.834813047504774
ENSG00000089351.15,GRAMD1A,-3.558265846341862,6.538127556725003,-24.641773295432134,2.0346979672839303e-21,1.1650002328012025e-17,37.73664737960748
ENSG00000119760.16,SUPT7L,-1.6600506963269714,5.223450661393096,-22.989382223928363,1.465606281222136e-20,6.293679773138157e-17,36.20633565552096
ENSG00000114999.8,TTL,-1.279883520917675,6.236361999190875,-20.901930911520196,2.1471922922825594e-19,7.376464400907505e-16,34.04810763310873
ENSG00000198113.3,TOR4A,-1.9341226638700408,4.863330697196105,-17.57999909795385,2.599494600772992e-17,7.441919792912947e-14,29.1377111015525
ENSG00000173153.17,ESRRA,-2.491826154228019,3.7762212810501308,-17.389504027954203,3.500686721223059e-17,7.654882719449598e-14,28.041572546161724
ENSG00000150551.11,LYPD1,2.0678497514600926,3.9313216944204874,17.377876496982662,3.565177956313488e-17,7.654882719449598e-14,28.877749411304997
ENSG00000162520.15,SYNC,-2.815186580646156,4.197366266987418,-16.980652060845955,6.692373335150285e-17,1.2772766308652938e-13,27.741636789115876
ENSG00000019505.8,SYT13,1.5959009719719568,5.433833901563335,16.434209455042517,1.6236615229956441e-16,2.719833425017259e-13,27.673040794735194
ENSG00000107159.14,CA9,3.559242116455838,1.1302272598052339,16.391538565693907,1.741757447469864e-16,2.719833425017259e-13,25.73715261389464
ENSG00000010322.16,NISCH,-4.660691635983287,2.873787430175144,-15.586450802127525,6.738582461847763e-16,9.645719245596585e-13,21.081826054045262
ENSG00000163798.14,SLC4A1AP,-1.031225975102608,5.387090011288326,-14.686681967889081,3.267608558503865e-15,4.317516323801607e-12,24.719312779152965
ENSG00000111412.6,SPRING1,-0.937510231064342,5.871656721625223,-14.19983638991497,7.921087587612919e-15,9.718608678030507e-12,23.860440989598786
ENSG00000122643.24,NT5C3A,-1.907379490685816,4.7828349423398295,-13.86673175355377,1.4711404042844387e-14,1.684651914959587e-11,23.185578381862772
ENSG00000130635.17,COL5A1,1.2858332656578282,9.398798233847458,13.777945505699044,1.7383127553404112e-14,1.8661873874051402e-11,23.088768325996334
ENSG00000115159.17,GPD2,-1.1703684744575906,6.169141622747091,-13.73051031631074,1.9010314950323364e-14,1.920824587657085e-11,23.000324534271552
ENSG00000122884.13,P4HA1,0.8527145203960265,6.264932641966878,13.400563666485768,3.5649817497177686e-14,3.4019828619390064e-11,22.37734390566586
ENSG00000186907.8,RTN4RL2,-2.061201686914974,3.9604222650157483,-13.3199385047009,4.16414790573417e-14,3.764608872462939e-11,22.09171793024519
ENSG00000116962.15,NID1,-2.7962192368725756,3.15539529345453,-12.859694527771213,1.0241946414209006e-13,8.796295677843404e-11,20.093874303499145
ENSG00000141526.18,SLC16A3,1.3909122451258702,5.1834869048991585,12.814844487032056,1.1194351502773382e-13,9.156446464911352e-11,21.246990795290746
ENSG00000125740.15,FOSB,2.2824988389874377,0.10412161886573529,12.764538015870924,1.2371622322766769e-13,9.659425301734762e-11,19.23462014236161
ENSG00000187957.8,DNER,1.4318869062899724,3.839369483974746,12.226575832279394,3.6680613042206043e-13,2.7394038705477097e-10,20.06953525450334
ENSG00000163453.11,IGFBP7,1.0589551092770981,6.593884417150569,12.132703901702438,4.448877617508045e-13,3.184098784830654e-10,19.872792847846423
ENSG00000123610.5,TNFAIP6,1.1319685073151158,3.7844301392343236,12.090965083673058,4.849062901900779e-13,3.331694138637987e-10,19.79787769479355
ENSG00000168785.8,TSPAN5,0.785075084073156,5.150736215845452,11.648834813373444,1.2226382482918296e-12,8.077406611887983e-10,18.880505818076724
ENSG00000162433.15,AK4,0.8234190642157745,6.27510939200107,11.563313069774168,1.4660210181067136e-12,9.326608528895934e-10,18.678666098365834
ENSG00000144283.23,PKP4,-0.7715128385359205,6.167406834615466,-11.337787408871776,2.3761494814341107e-12,1.4576828443783471e-9,18.206211635801534
ENSG00000072682.20,P4HA2,0.8236010747743454,5.959961871133821,11.22355654535042,3.0417478650443224e-12,1.8016587268229766e-9,17.956055158523046
ENSG00000205336.14,ADGRG1,-1.4432172370463954,7.248747528003331,-11.06502112721202,5.72317573516296e-12,3.1872180542462244e-9,17.33996487241006
ENSG00000157570.12,TSPAN18,1.3550525299608591,3.626396877444966,10.932184914416329,5.752096389452928e-12,3.1872180542462244e-9,17.35879305109541
ENSG00000059804.18,SLC2A3,1.1541691807842656,7.122739187422808,10.845890991094532,6.960650457725753e-12,3.5911409644494382e-9,17.1182928448301
ENSG00000170558.10,CDH2,0.8647472712784531,6.569988447275494,10.837320840874636,7.0940998849906694e-12,3.5911409644494382e-9,17.10539892968108
ENSG00000104881.16,PPP1R13L,0.992202071661353,4.297246631016319,10.836420414200937,7.1082722705525355e-12,3.5911409644494382e-9,17.15260814510566
ENSG00000134013.16,LOXL2,0.8807227703680699,9.059501528457261,10.777610921877283,8.099711259812741e-12,3.975106865994384e-9,16.964125874096336
ENSG00000173210.21,ABLIM3,1.3384287923153906,3.568603191961775,10.750315264843685,8.607012645920543e-12,4.106740450527144e-9,16.962653298795942
ENSG00000169184.7,MN1,1.3299241365873684,3.7197916057644784,10.707783832932119,9.463296352433641e-12,4.393271390425747e-9,16.8715679279517
ENSG00000111266.9,DUSP16,-0.7064237879572944,5.601693401891665,-10.541595475401863,1.3738421421476419e-11,6.186799742338763e-9,16.470439606534924
ENSG00000177181.15,RIMKLA,1.1028370252647575,2.854580816658579,10.531741927498818,1.4046992487117177e-11,6.186799742338763e-9,16.46994574389188
ENSG00000131668.14,BARX1,1.2748671770968796,2.708174798593141,10.415917768431429,1.825471222243502e-11,7.83902979611916e-9,16.15594096305503
ENSG00000169398.20,PTK2,-0.6038660325962738,7.519993852532003,-10.392118431634094,1.926852440299538e-11,8.072571796835405e-9,16.09674273098159
ENSG00000179046.9,TRIML2,-1.2333973520045303,3.6856819020282594,-10.330532573191968,2.2168521440738528e-11,9.066397447322992e-9,16.031562705507415
ENSG00000148082.10,SHC3,1.2229577471396387,2.008933725501892,10.298674113311789,2.3840586639109307e-11,9.523482713953037e-9,15.813178165247168
ENSG00000152256.14,PDK1,1.2553356471536572,2.999611196319556,10.21891224558269,2.8617378874049693e-11,1.1171834475444354e-8,15.783004690528635
ENSG00000176171.12,BNIP3,0.7265425502126648,5.812140116870062,10.185466916423977,3.0902419178574845e-11,1.1795796760675114e-8,15.64070138877622
ENSG00000134516.20,DOCK2,1.5903387631892005,2.488652307801818,10.156174299998177,3.305704219632086e-11,1.2343930734917466e-8,15.58498652007429
ENSG00000166825.15,ANPEP,-1.3377693957953862,5.230876017162342,-10.066907337294364,4.359322647410007e-11,1.5931933003098233e-8,15.329046811557438
ENSG00000176771.18,NCKAP5,1.5978543935214942,2.6566261224867715,9.929784506635963,5.5861611034752766e-11,1.9990310265498922e-8,15.102479394590604
ENSG00000130477.16,UNC13A,-2.2780667878311744,2.405407107644654,-9.749229683860085,8.529092224706638e-11,2.989881982526243e-8,14.236347184488164
ENSG00000104140.7,RHOV,-1.6029112903486675,2.966604225397947,-9.6781550459439,1.0086886671230496e-10,3.465249047034525e-8,14.521210331149383
ENSG00000147100.11,SLC16A2,0.9736745232879523,6.546112339058805,9.658633166370047,1.0563748364853339e-10,3.5579118757467804e-8,14.395952820722686
ENSG00000111665.12,CDCA3,-2.1905275544313914,4.383502277420799,-9.994936854415345,1.22072882390412e-10,4.032395963115591e-8,14.409289123526538
ENSG00000168243.11,GNG4,1.1650338503911744,4.306798288136368,9.58256937841157,1.265286033142199e-10,4.100720413449726e-8,14.279648606428234
ENSG00000104332.12,SFRP1,0.7795073010232785,6.935378181105782,9.542965363420038,1.3903501162325858e-10,4.422600730838357e-8,14.117169938857739
ENSG00000117525.14,F3,1.2668809353637527,2.2909765243156195,9.480547701149877,1.613695713989314e-10,5.03971841439899e-8,14.087689233921328
ENSG00000146477.6,SLC22A3,0.7769090194329797,6.871914002120849,9.425947606365476,1.839069595039653e-10,5.6410175774993066e-8,13.84003913720755
ENSG00000133636.11,NTS,-1.8398847738821134,2.28826929984474,-9.388505846919589,2.0120127368756655e-10,6.063218031809352e-8,13.683794267512106
ENSG00000126561.18,STAT5A,-1.8583246876970951,2.1684044315521915,-9.277502500407634,2.6291833295015213e-10,7.786462422559935e-8,13.066221110503257
ENSG00000135047.16,CTSL,-0.7506325266410118,7.762361071309986,-9.237052406685303,2.8995867851642537e-10,8.441729187926507e-8,13.37827312253052
